epoch,step,train_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
9,804,,,1.112221598625183,,
9,805,,,1.044337272644043,,
9,806,,,1.0319770574569702,,
9,807,,,0.9598100185394287,,
9,808,,,1.1174242496490479,,
9,809,,,0.9764431118965149,,
9,810,,,0.9106528162956238,,
9,811,,,1.2234177589416504,,
9,812,,,1.281504511833191,,
9,813,,,0.9404213428497314,,
9,814,,,1.043131947517395,,
9,815,,,1.034934163093567,,
9,816,,,1.0597716569900513,,
9,817,,,1.1655173301696777,,
9,818,,,1.109458327293396,,
9,819,,,1.006341576576233,,
9,819,,,,0.4476495683193207,1.667899489402771
9,819,0.6463571190834045,1.0671337842941284,,,
10,820,,,1.0736181735992432,,
10,821,,,0.9414432644844055,,
10,822,,,0.9978044629096985,,
10,823,,,0.9161651730537415,,
10,824,,,1.0204063653945923,,
10,825,,,1.2044955492019653,,
10,826,,,0.9362792372703552,,
10,827,,,1.0754125118255615,,
10,828,,,0.9092316627502441,,
10,829,,,1.0040030479431152,,
10,830,,,1.1017727851867676,,
10,831,,,0.9191179275512695,,
10,832,,,0.8620490431785583,,
10,833,,,0.9585115909576416,,
10,834,,,1.032142162322998,,
10,835,,,1.0534517765045166,,
10,836,,,1.1192477941513062,,
10,837,,,0.9933376908302307,,
10,838,,,1.1572723388671875,,
10,839,,,1.0867481231689453,,
10,840,,,1.2824236154556274,,
10,841,,,0.9193634390830994,,
10,842,,,1.0100947618484497,,
10,843,,,0.9703018069267273,,
10,844,,,0.9676507115364075,,
10,845,,,1.0420936346054077,,
10,846,,,1.0558489561080933,,
10,847,,,1.2018511295318604,,
10,848,,,1.2089002132415771,,
10,849,,,1.1629136800765991,,
10,850,,,1.1053086519241333,,
10,851,,,1.1234991550445557,,
10,852,,,0.9536572098731995,,
10,853,,,0.8467431664466858,,
10,854,,,1.0154731273651123,,
10,855,,,0.8911747336387634,,
10,856,,,1.1592711210250854,,
10,857,,,1.0043481588363647,,
10,858,,,1.165603518486023,,
10,859,,,0.9080985188484192,,
10,860,,,1.1119853258132935,,
10,861,,,1.1201597452163696,,
10,862,,,1.0373115539550781,,
10,863,,,1.2225823402404785,,
10,864,,,0.9338405728340149,,
10,865,,,1.1760402917861938,,
10,866,,,1.1297272443771362,,
10,867,,,1.1457439661026,,
10,868,,,0.9085478782653809,,
10,869,,,0.8595607876777649,,
10,870,,,1.0346359014511108,,
10,871,,,1.0931284427642822,,
10,872,,,1.1483286619186401,,
10,873,,,1.0023657083511353,,
10,874,,,1.0196008682250977,,
10,875,,,0.9386479258537292,,
10,876,,,1.0130863189697266,,
10,877,,,1.2087152004241943,,
10,878,,,0.8621160984039307,,
10,879,,,1.0742148160934448,,
10,880,,,1.1504567861557007,,
10,881,,,1.152232050895691,,
10,882,,,0.9131169319152832,,
10,883,,,1.1269065141677856,,
10,884,,,1.056139349937439,,
10,885,,,1.1472630500793457,,
10,886,,,0.9600618481636047,,
10,887,,,0.9723889231681824,,
10,888,,,1.084077000617981,,
10,889,,,0.8992621302604675,,
10,890,,,1.128337025642395,,
10,891,,,0.9567405581474304,,
10,892,,,0.9084651470184326,,
10,893,,,0.9474732279777527,,
10,894,,,1.1949353218078613,,
10,895,,,1.0287150144577026,,
10,896,,,1.0390456914901733,,
10,897,,,1.076995611190796,,
10,898,,,0.8872384428977966,,
10,899,,,0.9002173542976379,,
10,900,,,1.193264126777649,,
10,901,,,0.9894348382949829,,
10,901,,,,0.4316239356994629,1.7320613861083984
10,901,0.6593124866485596,1.0384024381637573,,,
11,902,,,1.0469175577163696,,
11,903,,,1.251949667930603,,
11,904,,,0.9586820006370544,,
11,905,,,0.9274128079414368,,
11,906,,,1.1018644571304321,,
11,907,,,1.1678580045700073,,
11,908,,,1.0600663423538208,,
11,909,,,0.9768528938293457,,
11,910,,,0.7810034155845642,,
11,911,,,0.9103843569755554,,
11,912,,,0.850307285785675,,
11,913,,,1.0082061290740967,,
11,914,,,1.0834321975708008,,
11,915,,,0.8735566139221191,,
11,916,,,1.157796025276184,,
11,917,,,0.9720022082328796,,
11,918,,,1.1136205196380615,,
11,919,,,1.075950026512146,,
11,920,,,0.9916367530822754,,
11,921,,,1.0840181112289429,,
11,922,,,0.9614906311035156,,
11,923,,,0.9500157833099365,,
11,924,,,0.8959903717041016,,
11,925,,,1.0740532875061035,,
11,926,,,1.1209027767181396,,
11,927,,,0.9333555102348328,,
11,928,,,1.0312646627426147,,
11,929,,,0.9205607771873474,,
11,930,,,1.0736925601959229,,
11,931,,,0.9134430885314941,,
11,932,,,0.987391471862793,,
11,933,,,1.0024772882461548,,
11,934,,,0.9398128390312195,,
11,935,,,0.9743788242340088,,
11,936,,,0.9640539288520813,,
11,937,,,1.1747627258300781,,
11,938,,,1.0279631614685059,,
11,939,,,1.1651105880737305,,
11,940,,,1.0110012292861938,,
11,941,,,0.9045160412788391,,
11,942,,,1.0391144752502441,,
11,943,,,0.9618251323699951,,
11,944,,,0.918152391910553,,
11,945,,,0.8360429406166077,,
11,946,,,1.0796900987625122,,
11,947,,,1.0538793802261353,,
11,948,,,0.9924357533454895,,
11,949,,,1.0011167526245117,,
11,950,,,1.2146309614181519,,
11,951,,,0.9597141742706299,,
11,952,,,1.213643193244934,,
11,953,,,0.9953867793083191,,
11,954,,,0.8396598696708679,,
11,955,,,1.0602766275405884,,
11,956,,,1.1134366989135742,,
11,957,,,1.0821661949157715,,
11,958,,,0.9514120221138,,
11,959,,,1.0802608728408813,,
11,960,,,0.974005401134491,,
11,961,,,0.8394911289215088,,
11,962,,,1.0155967473983765,,
11,963,,,0.9683076739311218,,
11,964,,,1.0520540475845337,,
11,965,,,1.1684542894363403,,
11,966,,,1.1498433351516724,,
11,967,,,1.043481707572937,,
11,968,,,0.9609797596931458,,
11,969,,,1.1011584997177124,,
11,970,,,1.0859838724136353,,
11,971,,,1.116322636604309,,
11,972,,,1.0849751234054565,,
11,973,,,0.874481737613678,,
11,974,,,1.0352586507797241,,
11,975,,,1.070285439491272,,
11,976,,,1.0538209676742554,,
11,977,,,1.087415337562561,,
11,978,,,1.0889145135879517,,
11,979,,,1.2394393682479858,,
11,980,,,0.8805768489837646,,
11,981,,,1.1141079664230347,,
11,982,,,0.9954771399497986,,
11,983,,,0.8433135747909546,,
11,983,,,,0.42414531111717224,1.8137409687042236
11,983,0.6563622355461121,1.0219237804412842,,,
12,984,,,0.7557317614555359,,
12,985,,,1.043197751045227,,
12,986,,,0.9230424761772156,,
12,987,,,0.8613381385803223,,
12,988,,,1.0112289190292358,,
12,989,,,1.0880413055419922,,
12,990,,,0.9560115933418274,,
12,991,,,0.9457418918609619,,
12,992,,,1.2393985986709595,,
12,993,,,1.1581453084945679,,
12,994,,,0.9922804832458496,,
12,995,,,1.0333245992660522,,
12,996,,,0.9911139607429504,,
12,997,,,1.030724048614502,,
12,998,,,0.9809369444847107,,
12,999,,,0.9359784126281738,,
12,1000,,,1.0326848030090332,,
12,1001,,,0.9648661017417908,,
12,1002,,,0.999728262424469,,
12,1003,,,1.0671311616897583,,
12,1004,,,1.0910714864730835,,
12,1005,,,0.9584734439849854,,
12,1006,,,0.9990746378898621,,
12,1007,,,1.040040135383606,,
12,1008,,,0.920966625213623,,
12,1009,,,1.0186179876327515,,
12,1010,,,1.008506178855896,,
12,1011,,,0.9589807391166687,,
12,1012,,,1.0131481885910034,,
12,1013,,,0.9267368316650391,,
12,1014,,,0.9039044380187988,,
12,1015,,,0.9352128505706787,,
12,1016,,,1.1686429977416992,,
12,1017,,,0.8517723083496094,,
12,1018,,,1.0926026105880737,,
12,1019,,,0.9723599553108215,,
12,1020,,,0.9501080513000488,,
12,1021,,,1.088408350944519,,
12,1022,,,1.034093976020813,,
12,1023,,,0.8150970935821533,,
12,1024,,,1.0993887186050415,,
12,1025,,,0.9551594853401184,,
12,1026,,,1.1127158403396606,,
12,1027,,,1.0161757469177246,,
12,1028,,,1.2129899263381958,,
12,1029,,,1.1556941270828247,,
12,1030,,,1.0982431173324585,,
12,1031,,,1.0202714204788208,,
12,1032,,,0.9282934665679932,,
12,1033,,,1.073064923286438,,
12,1034,,,1.1561007499694824,,
12,1035,,,0.979356050491333,,
12,1036,,,0.9969315528869629,,
12,1037,,,0.9289398193359375,,
12,1038,,,0.9165329337120056,,
12,1039,,,0.9858790040016174,,
12,1040,,,0.9895706176757812,,
12,1041,,,1.030391812324524,,
12,1042,,,0.857873260974884,,
12,1043,,,0.8567749857902527,,
12,1044,,,1.0037404298782349,,
12,1045,,,1.1529566049575806,,
12,1046,,,1.0756436586380005,,
12,1047,,,1.052648901939392,,
12,1048,,,0.9506930708885193,,
12,1049,,,1.2188884019851685,,
12,1050,,,1.2384775876998901,,
12,1051,,,1.002327799797058,,
12,1052,,,0.7709143161773682,,
12,1053,,,1.088167667388916,,
12,1054,,,0.9878747463226318,,
12,1055,,,1.006536602973938,,
12,1056,,,0.9959647059440613,,
12,1057,,,0.9622316360473633,,
12,1058,,,0.7680193781852722,,
12,1059,,,0.9169769287109375,,
12,1060,,,0.9333387017250061,,
12,1061,,,1.04181706905365,,
12,1062,,,1.0821080207824707,,
12,1063,,,1.1467978954315186,,
12,1064,,,1.0247668027877808,,
12,1065,,,1.2595535516738892,,
12,1065,,,,0.4294871687889099,1.7969188690185547
12,1065,0.6641867756843567,1.0074349641799927,,,
13,1066,,,1.0512944459915161,,
13,1067,,,1.1914515495300293,,
13,1068,,,1.0739015340805054,,
13,1069,,,0.7951242327690125,,
13,1070,,,1.0161997079849243,,
13,1071,,,1.1690610647201538,,
13,1072,,,1.1532846689224243,,
13,1073,,,1.110723853111267,,
13,1074,,,1.0352051258087158,,
13,1075,,,0.9576175808906555,,
13,1076,,,0.8861895203590393,,
13,1077,,,0.7771088480949402,,
13,1078,,,1.053515076637268,,
13,1079,,,0.8992950320243835,,
13,1080,,,1.0525169372558594,,
13,1081,,,0.8709983229637146,,
13,1082,,,0.9732387065887451,,
13,1083,,,0.894612729549408,,
13,1084,,,0.823460042476654,,
13,1085,,,0.9355544447898865,,
13,1086,,,0.9915738105773926,,
13,1087,,,1.0292415618896484,,
13,1088,,,0.9688007235527039,,
13,1089,,,0.8545690178871155,,
13,1090,,,0.9704608917236328,,
13,1091,,,0.8534822463989258,,
13,1092,,,1.114023208618164,,
13,1093,,,0.9938998222351074,,
13,1094,,,0.8760835528373718,,
13,1095,,,0.9617913365364075,,
13,1096,,,0.8595556616783142,,
13,1097,,,1.1509193181991577,,
13,1098,,,0.7973131537437439,,
13,1099,,,0.8827845454216003,,
13,1100,,,1.0914915800094604,,
13,1101,,,0.9896592497825623,,
13,1102,,,1.0047451257705688,,
13,1103,,,0.7740114331245422,,
13,1104,,,0.9182043075561523,,
13,1105,,,0.9216437935829163,,
13,1106,,,1.1199666261672974,,
13,1107,,,0.8979421257972717,,
13,1108,,,0.9903810620307922,,
13,1109,,,1.013936161994934,,
13,1110,,,1.1630715131759644,,
13,1111,,,1.130566120147705,,
13,1112,,,1.134146809577942,,
13,1113,,,0.8229901790618896,,
13,1114,,,0.9213064312934875,,
13,1115,,,1.031089425086975,,
13,1116,,,0.991675078868866,,
13,1117,,,0.9809961915016174,,
13,1118,,,0.9897753596305847,,
13,1119,,,1.008693814277649,,
13,1120,,,1.067428708076477,,
13,1121,,,1.0746554136276245,,
13,1122,,,0.9618778824806213,,
13,1123,,,1.0936552286148071,,
13,1124,,,1.0824222564697266,,
13,1125,,,0.9272001385688782,,
13,1126,,,1.1758967638015747,,
13,1127,,,1.125235676765442,,
13,1128,,,1.0624613761901855,,
13,1129,,,1.0328032970428467,,
13,1130,,,1.043832540512085,,
13,1131,,,0.9899725317955017,,
13,1132,,,0.9217455983161926,,
13,1133,,,0.8745205998420715,,
13,1134,,,0.9888090491294861,,
13,1135,,,0.8489764332771301,,
13,1136,,,0.9885656237602234,,
13,1137,,,0.999277651309967,,
13,1138,,,0.894665002822876,,
13,1139,,,0.9160831570625305,,
13,1140,,,0.974729597568512,,
13,1141,,,1.0235034227371216,,
13,1142,,,1.0752182006835938,,
13,1143,,,1.1936064958572388,,
13,1144,,,0.9439268708229065,,
13,1145,,,1.1517046689987183,,
13,1146,,,0.9605160355567932,,
13,1147,,,0.5796611905097961,,
13,1147,,,,0.4326923191547394,1.7563104629516602
13,1147,0.6693176031112671,0.990479588508606,,,
14,1148,,,0.9657444357872009,,
14,1149,,,1.021726131439209,,
14,1150,,,1.1280336380004883,,
14,1151,,,1.1534323692321777,,
14,1152,,,0.865410327911377,,
14,1153,,,0.9214879870414734,,
14,1154,,,1.1148227453231812,,
14,1155,,,0.9388828873634338,,
14,1156,,,1.0135902166366577,,
14,1157,,,1.0989269018173218,,
14,1158,,,1.2066763639450073,,
14,1159,,,1.1314332485198975,,
14,1160,,,0.7682371735572815,,
14,1161,,,0.9700217843055725,,
14,1162,,,0.9894594550132751,,
14,1163,,,0.8590219616889954,,
14,1164,,,0.9872274994850159,,
14,1165,,,0.8452163338661194,,
14,1166,,,1.1134213209152222,,
14,1167,,,0.9567713141441345,,
14,1168,,,0.9853388667106628,,
14,1169,,,0.8898177742958069,,
14,1170,,,1.3103084564208984,,
14,1171,,,0.7581663131713867,,
14,1172,,,1.0270261764526367,,
14,1173,,,0.9458531737327576,,
14,1174,,,0.9398980140686035,,
14,1175,,,0.8061732649803162,,
14,1176,,,0.9369699358940125,,
14,1177,,,1.0432041883468628,,
14,1178,,,0.9403772950172424,,
14,1179,,,0.9212789535522461,,
14,1180,,,1.1065342426300049,,
14,1181,,,1.1466268301010132,,
14,1182,,,0.8870565295219421,,
14,1183,,,1.1935728788375854,,
14,1184,,,1.187466025352478,,
14,1185,,,0.9886236786842346,,
14,1186,,,0.9190051555633545,,
14,1187,,,0.6798670887947083,,
14,1188,,,0.9220593571662903,,
14,1189,,,0.8834856152534485,,
14,1190,,,1.0797358751296997,,
14,1191,,,0.9260030388832092,,
14,1192,,,1.0974299907684326,,
14,1193,,,1.0108336210250854,,
14,1194,,,1.0657540559768677,,
14,1195,,,1.0155558586120605,,
14,1196,,,0.9140718579292297,,
14,1197,,,0.8731587529182434,,
14,1198,,,0.9597857594490051,,
14,1199,,,1.0156902074813843,,
14,1200,,,0.973330020904541,,
14,1201,,,0.9051644206047058,,
14,1202,,,1.0275803804397583,,
14,1203,,,0.8883000016212463,,
14,1204,,,0.931508481502533,,
14,1205,,,0.9879851341247559,,
14,1206,,,0.9407522082328796,,
14,1207,,,0.8245351910591125,,
14,1208,,,0.9449706077575684,,
14,1209,,,1.2407366037368774,,
14,1210,,,0.9476301074028015,,
14,1211,,,0.8530634045600891,,
14,1212,,,1.1072534322738647,,
14,1213,,,0.9112119078636169,,
14,1214,,,0.8488162159919739,,
14,1215,,,0.943243682384491,,
14,1216,,,0.9975831508636475,,
14,1217,,,1.031157374382019,,
14,1218,,,0.9896643161773682,,
14,1219,,,1.0782405138015747,,
14,1220,,,0.9780201315879822,,
14,1221,,,1.272587537765503,,
14,1222,,,0.8965645432472229,,
14,1223,,,0.9001455307006836,,
14,1224,,,1.1701363325119019,,
14,1225,,,0.9399229884147644,,
14,1226,,,0.9701120853424072,,
14,1227,,,1.0486259460449219,,
14,1228,,,1.116346836090088,,
14,1229,,,1.0642417669296265,,
14,1229,,,,0.4294871687889099,1.7805262804031372
14,1229,0.6756028532981873,0.9889773726463318,,,
