"Date","Price","Open","High","Low","Vol.","Change %"
"05/18/2010","30.5390","30.5370","30.6370","30.2300","","0.03%"
"05/17/2010","30.5305","30.3750","30.8412","30.3450","","0.62%"
"05/14/2010","30.3425","30.0544","30.3663","30.0120","","0.99%"
"05/13/2010","30.0460","30.0214","30.0702","29.8358","","0.10%"
"05/12/2010","30.0165","30.2690","30.3418","29.9083","","-0.70%"
"05/11/2010","30.2270","30.4338","30.5201","30.1315","","-0.70%"
"05/10/2010","30.4396","30.3528","30.4700","30.2464","","-0.10%"
"05/07/2010","30.4694","30.6958","30.8471","30.3765","","-0.61%"
"05/06/2010","30.6560","30.0498","30.7640","30.0444","","2.00%"
"05/05/2010","30.0540","29.6053","30.1125","29.5850","","1.52%"
"05/04/2010","29.6028","29.3023","29.6079","29.2660","","1.04%"
"05/03/2010","29.2985","29.1670","29.3295","29.1760","","0.25%"
"04/30/2010","29.2260","29.2331","29.2658","29.0880","","-0.09%"
"04/29/2010","29.2535","29.3495","29.3825","29.1938","","-0.29%"
"04/28/2010","29.3376","29.3820","29.4615","29.2699","","-0.09%"
"04/27/2010","29.3650","29.0383","29.3848","29.0060","","1.17%"
"04/26/2010","29.0250","29.1554","29.1760","29.0265","","-0.27%"
"04/23/2010","29.1030","29.2300","29.3425","29.0835","","-0.40%"
"04/22/2010","29.2201","29.1275","29.2675","29.0951","","0.30%"
"04/21/2010","29.1319","29.1423","29.1865","29.0540","","-0.03%"
"04/20/2010","29.1420","29.1525","29.2093","29.0750","","0.02%"
"04/19/2010","29.1350","29.0750","29.2897","29.0450","","0.23%"
"04/16/2010","29.0675","29.0058","29.1015","28.9790","","0.24%"
"04/15/2010","28.9965","28.9510","29.0838","28.9060","","0.18%"
"04/14/2010","28.9440","29.0455","29.0758","28.9093","","-0.34%"
"04/13/2010","29.0420","29.0155","29.1310","28.9985","","0.10%"
"04/12/2010","29.0130","29.1300","29.1310","28.9044","","-0.40%"
"04/09/2010","29.1300","29.4200","29.4508","29.1320","","-0.97%"
"04/08/2010","29.4150","29.3255","29.4858","29.3060","","0.33%"
"04/07/2010","29.3190","29.3300","29.3758","29.2600","","0.00%"
"04/06/2010","29.3200","29.2000","29.3830","29.1785","","0.42%"
"04/05/2010","29.1970","29.2450","29.2475","29.1430","","-0.15%"
"04/02/2010","29.2400","29.2600","29.2750","29.1790","","-0.03%"
"04/01/2010","29.2500","29.4420","29.4695","29.2450","","-0.62%"
"03/31/2010","29.4320","29.5140","29.5550","29.3935","","-0.25%"
"03/30/2010","29.5070","29.4915","29.5450","29.3305","","0.08%"
"03/29/2010","29.4830","29.5810","29.7358","29.4825","","-0.37%"
"03/26/2010","29.5935","29.6088","29.6630","29.4913","","-0.04%"
"03/25/2010","29.6040","29.6953","29.7350","29.4830","","-0.32%"
"03/24/2010","29.6985","29.5518","29.7233","29.5338","","0.54%"
"03/23/2010","29.5380","29.5288","29.5760","29.3988","","0.04%"
"03/22/2010","29.5270","29.3388","29.6763","29.2975","","0.65%"
"03/19/2010","29.3370","29.3158","29.3425","29.2295","","0.11%"
"03/18/2010","29.3035","29.1770","29.3363","29.1655","","0.45%"
"03/17/2010","29.1715","29.2863","29.3063","29.1215","","-0.37%"
"03/16/2010","29.2805","29.4304","29.4593","29.2670","","-0.48%"
"03/15/2010","29.4213","29.2683","29.4795","29.2685","","0.45%"
"03/12/2010","29.2881","29.4593","29.4853","29.2640","","-0.56%"
"03/11/2010","29.4530","29.5583","29.5905","29.4470","","-0.34%"
"03/10/2010","29.5538","29.7423","29.7691","29.5070","","-0.60%"
"03/09/2010","29.7330","29.7594","29.8262","29.7010","","-0.07%"
"03/08/2010","29.7547","29.7603","29.7880","29.6720","","-0.01%"
"03/05/2010","29.7590","29.8565","29.9043","29.7495","","-0.32%"
"03/04/2010","29.8545","29.7872","29.8999","29.7393","","0.26%"
"03/03/2010","29.7765","29.8269","29.8887","29.7300","","-0.17%"
"03/02/2010","29.8270","29.9325","30.0570","29.8085","","-0.31%"
"03/01/2010","29.9210","29.9395","30.0455","29.8520","","-0.03%"
"02/26/2010","29.9300","30.0087","30.0850","29.8595","","-0.24%"
"02/25/2010","30.0018","30.0291","30.1344","29.9874","","-0.12%"
"02/24/2010","30.0381","30.0483","30.1145","29.9293","","0.17%"
"02/23/2010","29.9865","29.9853","29.9935","29.9845","","0.02%"
"02/22/2010","29.9815","29.9271","29.9910","29.9039","","0.04%"
"02/19/2010","29.9704","30.0553","30.2210","29.9375","","-0.09%"
"02/18/2010","29.9961","30.1262","30.1805","29.9585","","-0.42%"
"02/17/2010","30.1214","30.0064","30.1430","29.9310","","0.39%"
"02/16/2010","30.0043","30.2323","30.2416","29.9923","","-0.74%"
"02/15/2010","30.2284","30.2350","30.2850","30.1898","","0.08%"
"02/12/2010","30.2055","30.1738","30.4046","30.1210","","0.11%"
"02/11/2010","30.1730","30.2673","30.2863","30.1040","","-0.29%"
"02/10/2010","30.2610","30.3885","30.4070","30.1933","","-0.42%"
"02/09/2010","30.3900","30.5333","30.5410","30.3138","","-0.46%"
"02/08/2010","30.5295","30.3610","30.5785","30.3610","","0.57%"
"02/05/2010","30.3575","30.1778","30.5537","30.1753","","0.61%"
"02/04/2010","30.1725","29.9953","30.1963","29.9591","","0.60%"
"02/03/2010","29.9915","30.0650","30.0850","29.8187","","-0.26%"
"02/02/2010","30.0700","30.2968","30.3363","30.0650","","-0.73%"
"02/01/2010","30.2925","30.3744","30.4570","30.2938","","-0.25%"
"01/29/2010","30.3678","30.3583","30.4888","30.2543","","0.01%"
"01/28/2010","30.3655","30.3272","30.4180","30.2518","","0.13%"
"01/27/2010","30.3265","30.3411","30.3713","30.2296","","-0.07%"
"01/26/2010","30.3472","30.1136","30.4452","30.0822","","0.78%"
"01/25/2010","30.1111","29.9483","30.1772","29.9547","","0.84%"
"01/22/2010","29.8615","29.7635","29.8995","29.6934","","0.35%"
"01/21/2010","29.7575","29.7618","29.8710","29.6817","","-0.02%"
"01/20/2010","29.7627","29.5995","29.7810","29.5998","","0.57%"
"01/19/2010","29.5930","29.6055","29.7423","29.4906","","-0.02%"
"01/18/2010","29.5980","29.5700","29.6658","29.5443","","0.16%"
"01/15/2010","29.5500","29.4550","29.6063","29.4450","","0.37%"
"01/14/2010","29.4400","29.5615","29.5858","29.3537","","-0.37%"
"01/13/2010","29.5500","29.5303","29.6850","29.4950","","0.12%"
"01/12/2010","29.5160","29.3220","29.5953","29.3156","","0.67%"
"01/11/2010","29.3210","29.8675","29.8800","29.2765","","-1.82%"
"01/08/2010","29.8640","29.8675","29.8675","29.8675","","0.00%"
"01/07/2010","29.8640","29.8673","29.8675","29.8675","","0.00%"
"01/06/2010","29.8635","29.9270","29.9285","29.8588","","-0.20%"
"01/05/2010","29.9235","30.1188","30.1208","29.9080","","-1.28%"
"01/04/2010","30.3100","30.3135","30.3140","30.3130","","0.00%"
"01/01/2010","30.3110","30.3135","30.3135","30.3135","","0.00%"
"12/31/2009","30.3110","30.3135","30.3135","30.3135","","0.00%"
"12/30/2009","30.3110","30.1503","30.3495","30.1425","","0.55%"
"12/29/2009","30.1450","29.7305","30.1680","29.7168","","1.44%"
"12/28/2009","29.7180","29.5577","29.7300","29.5537","","0.57%"
"12/25/2009","29.5490","29.5924","29.6660","29.3221","","-0.13%"
"12/24/2009","29.5875","30.2053","30.2200","29.4829","","-2.03%"
"12/23/2009","30.2000","30.5703","30.5885","30.1794","","-1.23%"
"12/22/2009","30.5750","30.5452","30.6118","30.4123","","0.10%"
"12/21/2009","30.5444","30.6265","30.6977","30.4443","","-0.22%"
"12/18/2009","30.6109","30.8175","30.9020","30.5638","","-0.63%"
"12/17/2009","30.8057","30.2373","30.8858","30.2298","","1.90%"
"12/16/2009","30.2315","30.1695","30.3658","30.0802","","0.22%"
"12/15/2009","30.1665","30.0673","30.3625","29.9688","","0.33%"
"12/14/2009","30.0665","30.0793","30.2090","29.9590","","-0.03%"
"12/11/2009","30.0755","30.4100","30.4239","29.9410","","-1.02%"
"12/10/2009","30.3850","30.4229","30.7472","30.3025","","-0.12%"
"12/09/2009","30.4219","30.6112","30.9630","30.3155","","-0.63%"
"12/08/2009","30.6133","29.9293","30.6368","29.8748","","2.31%"
"12/07/2009","29.9230","29.5190","29.9458","29.4283","","1.31%"
"12/04/2009","29.5362","29.1818","29.5649","29.1538","","1.24%"
"12/03/2009","29.1758","29.3573","29.3618","29.1150","","-0.60%"
"12/02/2009","29.3515","29.0688","29.3670","29.0125","","1.01%"
"12/01/2009","29.0580","29.2315","29.2752","29.0328","","-0.58%"
"11/30/2009","29.2270","29.2612","29.3448","28.9667","","-0.26%"
"11/27/2009","29.3025","29.2405","29.9346","29.2357","","0.20%"
"11/26/2009","29.2426","28.7599","29.3054","28.7411","","1.68%"
"11/25/2009","28.7590","28.8270","28.8800","28.6270","","-0.13%"
"11/24/2009","28.7970","28.7815","28.8958","28.7500","","-0.02%"
"11/23/2009","28.8025","28.9880","29.0230","28.7250","","-0.65%"
"11/20/2009","28.9906","28.7882","29.1204","28.7140","","0.71%"
"11/19/2009","28.7866","28.7032","28.9912","28.6850","","0.29%"
"11/18/2009","28.7047","28.7848","28.8001","28.6450","","-0.28%"
"11/17/2009","28.7849","28.6645","28.8537","28.6360","","0.44%"
"11/16/2009","28.6585","28.8749","28.8805","28.6170","","-0.71%"
"11/13/2009","28.8648","28.9185","28.9305","28.7455","","-0.18%"
"11/12/2009","28.9170","28.6868","28.9410","28.6130","","0.87%"
"11/11/2009","28.6680","28.7126","28.7625","28.5875","","-0.16%"
"11/10/2009","28.7149","28.7582","28.8085","28.6465","","-0.13%"
"11/09/2009","28.7520","28.9955","29.1525","28.6610","","-0.97%"
"11/06/2009","29.0350","29.0175","29.1540","28.8160","","0.06%"
"11/05/2009","29.0170","29.1526","29.2713","28.9615","","-0.42%"
"11/04/2009","29.1405","29.3121","29.3298","29.1090","","-0.59%"
"11/03/2009","29.3130","29.2443","29.4645","29.2995","","0.25%"
"11/02/2009","29.2410","29.1687","29.2885","29.0400","","0.29%"
"10/30/2009","29.1576","29.1770","29.3120","28.8940","","-0.03%"
"10/29/2009","29.1670","29.3037","29.4660","29.1375","","-0.59%"
"10/28/2009","29.3400","29.2649","29.3623","29.0125","","0.23%"
"10/27/2009","29.2740","29.0457","29.3135","28.8530","","0.80%"
"10/26/2009","29.0420","28.9915","29.1055","28.7225","","0.22%"
"10/23/2009","28.9775","29.0461","29.0795","28.9114","","-0.24%"
"10/22/2009","29.0459","29.1005","29.1700","29.0310","","-0.18%"
"10/21/2009","29.0970","29.1892","29.2621","29.0600","","-0.30%"
"10/20/2009","29.1838","29.2591","29.3220","29.1276","","-0.29%"
"10/19/2009","29.2674","29.4276","29.4912","29.2537","","-0.48%"
"10/16/2009","29.4088","29.3507","29.4810","29.2895","","0.18%"
"10/15/2009","29.3548","29.3706","29.4767","29.2705","","-0.06%"
"10/14/2009","29.3715","29.5281","29.5581","29.3035","","-0.51%"
"10/13/2009","29.5220","29.5143","29.6220","29.4613","","-0.01%"
"10/12/2009","29.5240","29.6180","29.6680","29.4676","","-0.31%"
"10/09/2009","29.6165","29.5524","29.7744","29.5392","","0.19%"
"10/08/2009","29.5605","29.7513","29.7925","29.5172","","-0.62%"
"10/07/2009","29.7440","29.8348","29.8735","29.7242","","-0.30%"
"10/06/2009","29.8335","30.0002","30.0900","29.7342","","-0.55%"
"10/05/2009","29.9990","30.1515","30.1922","29.9778","","-0.60%"
"10/02/2009","30.1790","30.0990","30.2520","30.0705","","0.28%"
"10/01/2009","30.0945","30.0249","30.1251","29.9864","","0.24%"
"09/30/2009","30.0236","30.1180","30.1438","29.9765","","-0.30%"
"09/29/2009","30.1145","30.1338","30.1985","30.0460","","-0.04%"
"09/28/2009","30.1280","30.1130","30.2779","30.0677","","0.02%"
"09/25/2009","30.1215","30.0865","30.2085","30.0195","","0.11%"
"09/24/2009","30.0891","30.0520","30.1834","29.9250","","0.21%"
"09/23/2009","30.0269","30.1025","30.1340","29.9056","","-0.33%"
"09/22/2009","30.1250","30.3665","30.3748","30.0543","","-0.79%"
"09/21/2009","30.3645","30.2643","30.4626","30.2480","","0.30%"
"09/18/2009","30.2726","30.3221","30.4530","30.2210","","-0.15%"
"09/17/2009","30.3178","30.5661","30.6020","30.2296","","-0.80%"
"09/16/2009","30.5630","30.7614","30.7775","30.4779","","-0.68%"
"09/15/2009","30.7710","30.8040","31.1558","30.7267","","-0.10%"
"09/14/2009","30.8005","30.6328","30.9230","30.6325","","0.45%"
"09/11/2009","30.6610","30.8715","30.9120","30.5930","","-0.74%"
"09/10/2009","30.8900","31.0284","31.1910","30.7820","","-0.44%"
"09/09/2009","31.0261","31.2567","31.3915","30.9817","","-0.72%"
"09/08/2009","31.2519","31.4947","31.5025","31.1977","","-0.77%"
"09/07/2009","31.4942","31.5825","31.6430","31.3769","","-0.30%"
"09/04/2009","31.5888","31.7630","31.8195","31.5516","","-0.54%"
"09/03/2009","31.7600","31.9575","32.0088","31.5993","","-0.65%"
"09/02/2009","31.9680","31.9686","32.1165","31.8123","","0.15%"
"09/01/2009","31.9210","31.8022","32.0587","31.7020","","0.39%"
"08/31/2009","31.7980","31.6095","31.8951","31.5920","","0.53%"
"08/28/2009","31.6300","31.6035","31.6632","31.4757","","0.10%"
"08/27/2009","31.5970","31.5728","31.7443","31.4988","","0.07%"
"08/26/2009","31.5750","31.3235","31.6243","31.2995","","0.81%"
"08/25/2009","31.3225","31.4183","31.6818","31.2550","","-0.29%"
"08/24/2009","31.4140","31.6289","31.6585","31.3465","","-0.75%"
"08/21/2009","31.6520","31.8054","32.0135","31.5855","","-0.47%"
"08/20/2009","31.8030","31.8686","32.0025","31.5200","","-0.16%"
"08/19/2009","31.8535","31.9282","32.0484","31.7767","","-0.27%"
"08/18/2009","31.9392","32.2283","32.3153","31.8163","","-0.96%"
"08/17/2009","32.2480","31.7103","32.4502","31.6300","","1.76%"
"08/14/2009","31.6900","31.7309","31.8731","31.4778","","-0.25%"
"08/13/2009","31.7692","32.3746","32.4650","31.6486","","-1.94%"
"08/12/2009","32.3974","32.2381","32.9170","32.2100","","0.49%"
"08/11/2009","32.2385","31.8503","32.4432","31.7037","","1.22%"
"08/10/2009","31.8507","31.6655","31.8973","31.4975","","0.62%"
"08/07/2009","31.6555","31.3370","31.7650","31.1650","","1.00%"
"08/06/2009","31.3425","31.1818","31.3630","31.0975","","0.53%"
"08/05/2009","31.1780","31.0928","31.2430","31.0280","","0.28%"
"08/04/2009","31.0905","30.9615","31.2225","30.9322","","0.44%"
"08/03/2009","30.9530","31.4172","31.4960","30.9205","","-1.62%"
"07/31/2009","31.4615","31.5073","31.7070","31.0652","","-0.13%"
"07/30/2009","31.5035","31.5830","31.9223","31.4580","","-0.27%"
"07/29/2009","31.5880","31.0925","31.7720","30.9658","","1.62%"
"07/28/2009","31.0840","30.7055","31.1388","30.5977","","1.27%"
"07/27/2009","30.6934","30.9638","31.1550","30.6155","","-0.94%"
"07/24/2009","30.9845","31.2131","31.2820","30.8355","","-0.84%"
"07/23/2009","31.2485","31.1858","31.3005","31.0055","","0.19%"
"07/22/2009","31.1890","30.9783","31.2483","30.9700","","0.65%"
"07/21/2009","30.9890","31.0355","31.2430","30.9175","","-0.13%"
"07/20/2009","31.0290","31.7803","31.7950","30.7930","","-2.38%"
"07/17/2009","31.7850","31.6235","31.8905","31.6255","","0.53%"
"07/16/2009","31.6175","31.8483","32.0575","31.4615","","-0.71%"
"07/15/2009","31.8440","32.2376","32.2497","31.7984","","-1.21%"
"07/14/2009","32.2331","32.7603","32.7870","32.1500","","-1.59%"
"07/13/2009","32.7529","32.6970","33.1988","32.5567","","0.12%"
"07/10/2009","32.7149","31.7627","32.8601","31.7506","","3.04%"
"07/09/2009","31.7506","31.8601","31.9795","31.7017","","-0.33%"
"07/08/2009","31.8560","31.5587","31.9171","31.4375","","0.95%"
"07/07/2009","31.5560","31.3999","31.5996","31.3766","","0.49%"
"07/06/2009","31.4026","31.2555","31.5575","31.2500","","0.44%"
"07/03/2009","31.2660","31.2809","31.3343","31.1025","","-0.11%"
"07/02/2009","31.3011","31.0093","31.3191","31.0875","","1.19%"
"07/01/2009","30.9315","31.1637","31.2478","30.9343","","-0.73%"
"06/30/2009","31.1583","31.1870","31.2023","30.9900","","-0.09%"
"06/29/2009","31.1866","31.1542","31.3330","31.0950","","0.09%"
"06/26/2009","31.1586","31.3195","31.3195","31.0445","","-0.50%"
"06/25/2009","31.3160","31.3050","31.3234","31.1205","","0.05%"
"06/24/2009","31.3017","31.2073","31.3552","31.0910","","0.30%"
"06/23/2009","31.2095","31.3757","31.6319","31.1728","","-0.45%"
"06/22/2009","31.3519","31.1002","31.4286","31.0969","","0.78%"
"06/19/2009","31.1081","31.2103","31.2294","31.0281","","-0.30%"
"06/18/2009","31.2015","31.1639","31.2573","31.0683","","0.13%"
"06/17/2009","31.1595","31.2262","31.3340","31.0851","","-0.19%"
"06/16/2009","31.2202","31.2896","31.3792","31.0763","","-0.22%"
"06/15/2009","31.2899","30.9696","31.3363","30.9593","","1.06%"
"06/12/2009","30.9615","30.8605","31.0595","30.8323","","0.34%"
"06/11/2009","30.8551","30.9753","31.0067","30.7839","","-0.39%"
"06/10/2009","30.9755","31.0809","31.1725","30.7805","","-0.34%"
"06/09/2009","31.0800","31.4013","31.4653","31.0404","","-1.02%"
"06/08/2009","31.4005","30.9530","31.4975","30.7700","","1.50%"
"06/05/2009","30.9363","30.8424","30.9819","30.6054","","0.35%"
"06/04/2009","30.8269","30.8981","31.0814","30.7286","","-0.21%"
"06/03/2009","30.8907","30.5346","30.9473","30.4639","","1.16%"
"06/02/2009","30.5368","30.6648","30.8145","30.5070","","-0.40%"
"06/01/2009","30.6580","30.8131","30.8558","30.5156","","-0.41%"
"05/29/2009","30.7837","31.1165","31.1825","30.7599","","-1.04%"
"05/28/2009","31.1060","31.2765","31.4038","31.0492","","-0.47%"
"05/27/2009","31.2540","31.3283","31.5758","31.0741","","-0.22%"
"05/26/2009","31.3229","30.9991","31.6208","30.9881","","1.05%"
"05/25/2009","30.9963","31.0410","31.1560","30.9881","","-0.21%"
"05/22/2009","31.0630","31.3216","31.3475","31.0039","","-0.82%"
"05/21/2009","31.3200","31.5478","31.6550","31.2847","","-0.72%"
"05/20/2009","31.5462","31.8287","31.8833","31.4766","","-0.88%"
"05/19/2009","31.8267","32.0385","32.1510","31.7808","","-0.66%"
"05/18/2009","32.0370","32.1989","32.3700","32.0325","","-0.43%"
"05/15/2009","32.1760","32.1226","32.2292","32.0337","","0.15%"
"05/14/2009","32.1275","32.0390","32.2655","31.9710","","0.28%"
"05/13/2009","32.0385","32.0825","32.0900","31.9193","","-0.10%"
"05/12/2009","32.0720","32.3165","32.3533","31.9899","","-0.73%"
"05/11/2009","32.3070","32.2250","32.3640","32.2020","","0.20%"
"05/08/2009","32.2428","32.5819","32.6453","32.2228","","-1.03%"
"05/07/2009","32.5786","32.8087","32.8755","32.4877","","-0.68%"
"05/06/2009","32.8010","32.8596","32.9908","32.7000","","-0.14%"
"05/05/2009","32.8480","32.7950","32.9988","32.7000","","0.21%"
"05/04/2009","32.7800","33.0355","33.0975","32.7685","","-0.85%"
"05/01/2009","33.0602","33.1020","33.1314","32.9725","","-0.17%"
"04/30/2009","33.1167","33.1706","33.2950","32.9142","","-0.13%"
"04/29/2009","33.1590","33.3710","33.4988","33.0497","","-0.61%"
"04/28/2009","33.3636","33.4832","33.6410","33.3388","","-0.42%"
"04/27/2009","33.5030","33.2015","33.5320","33.1771","","0.92%"
"04/24/2009","33.1986","33.5050","33.6238","33.1175","","-0.82%"
"04/23/2009","33.4717","33.9219","34.0950","33.4543","","-1.32%"
"04/22/2009","33.9210","34.1913","34.2409","33.8707","","-0.76%"
"04/21/2009","34.1820","33.9202","34.2411","33.8275","","0.77%"
"04/20/2009","33.9216","33.4580","33.9907","33.4560","","1.38%"
"04/17/2009","33.4596","33.3860","33.5965","33.3400","","0.24%"
"04/16/2009","33.3800","33.4158","33.4866","33.3144","","-0.10%"
"04/15/2009","33.4138","33.3940","33.5155","33.3187","","0.04%"
"04/14/2009","33.4000","33.2945","33.4710","33.2680","","0.34%"
"04/13/2009","33.2858","33.5069","33.6250","33.2515","","-0.66%"
"04/10/2009","33.5054","33.6203","33.7325","33.5020","","-0.36%"
"04/09/2009","33.6260","33.6877","33.7700","33.4528","","-0.16%"
"04/08/2009","33.6810","33.5634","33.8449","33.5270","","0.41%"
"04/07/2009","33.5440","33.3725","33.6443","33.2775","","0.47%"
"04/06/2009","33.3857","33.2775","33.4517","33.1364","","0.26%"
"04/03/2009","33.2980","33.3970","33.4785","33.2935","","-0.25%"
"04/02/2009","33.3810","33.9080","33.9328","33.3203","","-1.47%"
"04/01/2009","33.8800","33.9550","34.0690","33.8270","","-0.22%"
"03/31/2009","33.9540","33.9760","34.0953","33.7493","","-0.02%"
"03/30/2009","33.9600","33.8510","34.2325","33.7555","","0.65%"
"03/27/2009","33.7413","33.4106","33.7985","33.3067","","0.98%"
"03/26/2009","33.4128","33.5762","33.6474","33.3209","","-0.51%"
"03/25/2009","33.5843","33.4797","33.8487","33.2910","","0.28%"
"03/24/2009","33.4901","33.1985","33.5276","33.1311","","0.92%"
"03/23/2009","33.1860","33.4264","33.4837","33.1573","","-0.94%"
"03/20/2009","33.5018","33.3468","33.6010","33.3285","","0.48%"
"03/19/2009","33.3416","33.9416","34.0485","33.2532","","-1.74%"
"03/18/2009","33.9324","34.4957","34.6137","33.9227","","-1.63%"
"03/17/2009","34.4961","34.6275","34.7380","34.4438","","-0.39%"
"03/16/2009","34.6325","34.7265","34.9490","34.5545","","-0.13%"
"03/13/2009","34.6785","34.9968","35.1832","34.5773","","-0.87%"
"03/12/2009","34.9814","34.9938","35.4327","34.9272","","-0.04%"
"03/11/2009","34.9940","35.0659","35.2090","34.8963","","-0.21%"
"03/10/2009","35.0689","35.7510","35.8919","34.7999","","-1.65%"
"03/09/2009","35.6559","35.7751","35.8701","35.5677","","-0.31%"
"03/06/2009","35.7662","35.8799","35.9728","35.6124","","-0.26%"
"03/05/2009","35.8602","35.9690","36.2250","35.7475","","-0.32%"
"03/04/2009","35.9740","36.2117","36.3803","35.9360","","-0.68%"
"03/03/2009","36.2189","36.1808","36.3399","36.0738","","0.18%"
"03/02/2009","36.1527","35.9071","36.2233","35.7922","","0.68%"
"02/27/2009","35.9092","35.6702","36.0388","35.6000","","0.50%"
"02/26/2009","35.7320","35.8125","35.8793","35.5829","","-0.21%"
"02/25/2009","35.8088","35.8475","35.9900","35.6487","","-0.10%"
"02/24/2009","35.8449","36.0957","36.3059","35.7798","","-0.68%"
"02/23/2009","36.0910","35.9856","36.1293","35.6985","","0.61%"
"02/20/2009","35.8715","36.0580","36.3282","35.8232","","0.02%"
"02/19/2009","35.8636","36.3040","36.4050","35.7145","","-1.19%"
"02/18/2009","36.2940","36.3378","36.5657","35.9944","","-0.05%"
"02/17/2009","36.3112","35.1857","36.3928","35.0367","","3.13%"
"02/16/2009","35.2086","34.7374","35.4462","34.6600","","1.73%"
"02/13/2009","34.6083","34.6915","34.7648","34.4350","","-0.09%"
"02/12/2009","34.6400","35.1906","35.2439","34.6101","","-1.51%"
"02/11/2009","35.1710","35.8597","35.9550","34.9790","","-1.85%"
"02/10/2009","35.8327","35.8714","36.1575","35.5935","","0.04%"
"02/09/2009","35.8173","36.0670","36.2585","35.7322","","-0.93%"
"02/06/2009","36.1539","36.3685","36.4463","36.0135","","-0.52%"
"02/05/2009","36.3438","36.2648","36.4638","36.1700","","0.29%"
"02/04/2009","36.2383","35.9855","36.3569","35.8735","","0.79%"
"02/03/2009","35.9530","36.1166","36.3119","35.9202","","-0.36%"
"02/02/2009","36.0814","35.8724","36.3805","35.8511","","0.94%"
"01/30/2009","35.7466","35.0408","35.8773","34.9987","","2.18%"
"01/29/2009","34.9839","33.9559","35.1885","33.9050","","3.10%"
"01/28/2009","33.9330","33.0609","34.0422","32.9417","","2.65%"
"01/27/2009","33.0582","32.7306","33.1397","32.6444","","0.71%"
"01/26/2009","32.8237","32.8649","33.0808","32.6278","","-0.10%"
"01/23/2009","32.8560","32.6311","33.3080","32.5986","","0.64%"
"01/22/2009","32.6474","32.5674","32.9758","32.5212","","0.37%"
"01/21/2009","32.5260","33.0147","33.1796","32.3254","","-1.47%"
"01/20/2009","33.0125","33.2692","33.7367","32.8473","","-0.67%"
"01/19/2009","33.2338","32.4539","33.2675","32.3150","","2.35%"
"01/16/2009","32.4720","32.2741","32.7039","32.0976","","0.68%"
"01/15/2009","32.2529","31.7135","32.4185","31.6050","","1.61%"
"01/14/2009","31.7420","31.2990","31.9120","31.1521","","1.49%"
"01/13/2009","31.2760","31.1042","31.3950","31.0363","","0.68%"
"01/12/2009","31.0650","29.8325","31.2063","29.8328","","6.59%"
"01/09/2009","29.1450","29.3838","29.4091","29.1503","","-0.82%"
"01/08/2009","29.3870","29.1550","29.4103","29.1495","","0.83%"
"01/07/2009","29.1450","29.1580","29.4091","29.1480","","-0.01%"
"01/06/2009","29.1480","29.1575","29.4091","29.1508","","0.02%"
"01/05/2009","29.1420","29.4043","29.4103","29.1508","","-0.84%"
"01/02/2009","29.3880","29.1548","29.4103","29.1505","","0.83%"
"01/01/2009","29.1475","30.5350","30.5378","29.1510","","-4.51%"
"12/31/2008","30.5250","29.3820","30.6919","29.3160","","3.85%"
"12/30/2008","29.3940","29.5315","29.6125","29.2471","","-0.37%"
"12/29/2008","29.5030","29.0225","29.5240","28.8451","","1.77%"
"12/26/2008","28.9910","28.7000","29.0610","28.6094","","1.05%"
"12/25/2008","28.6900","28.7095","28.7385","28.6347","","-0.02%"
"12/24/2008","28.6960","28.4106","28.7683","28.3644","","1.10%"
"12/23/2008","28.3840","28.3976","28.4393","28.2833","","-0.02%"
"12/22/2008","28.3901","28.1690","28.4473","27.9900","","0.80%"
"12/19/2008","28.1660","27.3965","28.2058","27.3960","","2.82%"
"12/18/2008","27.3930","27.2589","27.6674","27.1309","","0.52%"
"12/17/2008","27.2511","27.2428","27.6400","27.2008","","0.19%"
"12/16/2008","27.2004","27.6059","27.6982","27.1878","","-1.44%"
"12/15/2008","27.5972","27.7074","27.8695","27.5740","","-0.29%"
"12/12/2008","27.6770","27.6964","27.8285","27.6255","","-0.01%"
"12/11/2008","27.6800","27.8258","27.9650","27.6190","","-0.48%"
"12/10/2008","27.8138","27.9296","27.9487","27.7640","","-0.48%"
"12/09/2008","27.9466","27.9024","28.0655","27.8781","","0.15%"
"12/08/2008","27.9044","28.1788","28.1895","27.8842","","-0.94%"
"12/05/2008","28.1701","27.9510","28.2859","27.9443","","0.81%"
"12/04/2008","27.9430","27.9090","28.0715","27.8818","","0.15%"
"12/03/2008","27.9021","27.9066","28.0380","27.8696","","-0.01%"
"12/02/2008","27.9039","28.0234","28.0586","27.8456","","-0.32%"
"12/01/2008","27.9941","27.9089","28.0483","27.8974","","0.30%"
"11/28/2008","27.9100","27.4269","27.9828","27.3823","","1.68%"
"11/27/2008","27.4485","27.4287","27.4838","27.3458","","0.08%"
"11/26/2008","27.4268","27.2341","27.5167","27.2270","","0.69%"
"11/25/2008","27.2383","27.3427","27.4872","27.2160","","-0.38%"
"11/24/2008","27.3414","27.4930","27.7384","27.3284","","-0.60%"
"11/21/2008","27.5063","27.6008","27.6508","27.4244","","-0.34%"
"11/20/2008","27.5991","27.6011","27.6494","27.4498","","0.06%"
"11/19/2008","27.5825","27.4695","27.5966","27.2661","","0.45%"
"11/18/2008","27.4587","27.4320","27.5226","27.3775","","0.09%"
"11/17/2008","27.4328","27.3724","27.5810","27.2624","","0.23%"
"11/14/2008","27.3699","27.2516","27.4513","27.2364","","0.34%"
